latitude,longitude,elevation,speed_measured,timestamp,discipline_from_name,tf_id
46.4994722,8.3020314,1353.856,23.1,20240127T144219200000,XC,11783
46.4994679,8.3020379,1353.899,24.3,20240127T144219300000,XC,11783
46.4994632,8.3020448,1353.828,25.5,20240127T144219400000,XC,11783
46.4994589,8.3020513,1353.708,24.6,20240127T144219500000,XC,11783
46.4994552,8.3020578,1353.677,23.9,20240127T144219600000,XC,11783
46.4994508,8.3020643,1353.734,24.4,20240127T144219700000,XC,11783
46.4994465,8.3020702,1353.842,24.0,20240127T144219800000,XC,11783
46.499442,8.3020759,1354.058,24.2,20240127T144219900000,XC,11783
46.4994376,8.3020819,1354.118,24.4,20240127T144220000000,XC,11783
46.4994332,8.3020886,1354.132,25.3,20240127T144220100000,XC,11783
46.4994286,8.302095,1354.02,25.0,20240127T144220200000,XC,11783
46.4994243,8.3021012,1353.896,24.3,20240127T144220300000,XC,11783
46.4994199,8.3021084,1353.859,25.5,20240127T144220400000,XC,11783
46.4994164,8.3021157,1353.887,25.4,20240127T144220500000,XC,11783
46.4994136,8.3021238,1354.021,25.6,20240127T144220600000,XC,11783
46.4994108,8.3021316,1354.157,25.7,20240127T144220700000,XC,11783
46.4994078,8.3021389,1354.272,24.8,20240127T144220800000,XC,11783
46.4994044,8.3021466,1354.31,25.3,20240127T144220900000,XC,11783
46.4994008,8.3021545,1354.259,25.8,20240127T144221000000,XC,11783
46.4993971,8.3021622,1354.127,25.6,20240127T144221100000,XC,11783
46.4993939,8.3021699,1354.057,25.0,20240127T144221200000,XC,11783
46.4993897,8.3021773,1354.057,25.5,20240127T144221300000,XC,11783
46.4993859,8.3021843,1354.151,25.0,20240127T144221400000,XC,11783
46.4993815,8.3021912,1354.251,25.8,20240127T144221500000,XC,11783
46.4993775,8.3021977,1354.342,25.2,20240127T144221600000,XC,11783
46.4993727,8.3022055,1354.389,27.5,20240127T144221700000,XC,11783
46.4993674,8.3022129,1354.303,28.1,20240127T144221800000,XC,11783
46.4993619,8.30222,1354.168,28.1,20240127T144221900000,XC,11783
46.4993578,8.3022281,1354.087,28.0,20240127T144222000000,XC,11783
46.4993547,8.3022367,1354.002,27.7,20240127T144222100000,XC,11783
46.4993525,8.3022454,1354.083,27.1,20240127T144222200000,XC,11783
46.4993501,8.3022536,1354.181,26.4,20240127T144222300000,XC,11783
46.4993477,8.3022618,1354.285,25.8,20240127T144222400000,XC,11783
46.4993449,8.3022703,1354.293,26.2,20240127T144222500000,XC,11783
46.4993418,8.3022793,1354.268,27.1,20240127T144222600000,XC,11783
46.499339,8.3022881,1354.055,27.2,20240127T144222700000,XC,11783
46.4993362,8.302297,1353.954,27.3,20240127T144222800000,XC,11783
46.4993341,8.3023064,1353.93,27.5,20240127T144222900000,XC,11783
46.4993329,8.3023157,1353.993,27.1,20240127T144223000000,XC,11783
46.4993317,8.3023253,1354.094,27.3,20240127T144223100000,XC,11783
46.4993301,8.3023342,1354.157,26.4,20240127T144223200000,XC,11783
46.499329,8.3023439,1354.206,27.1,20240127T144223300000,XC,11783
46.4993274,8.3023532,1354.205,26.9,20240127T144223400000,XC,11783
